t,v1,h1,a1,v2,h2,a2
,,,,,,
,,,,,,
1.5,0.0,0.0,,,,
,,,,,,
,,,,,,
3.0,4.0,0.0,,,,
,,,,,,
4.0,14.0,0.0,,,,
4.5,17.0,0.0,,,,
,,,,,,
5.5,19.0,0.0,,,,
,,,,,,
6.5,31.0,0.0,,,,
7.0,36.0,0.0,,,,
7.5,44.0,0.0,,,,
8.0,52.0,0.0,,,,
8.5,58.0,0.0,,,,
9.0,65.0,0.0,,,,
9.5,73.0,0.0,,,,
,,,,,,
,,,,,,
,,,,,,
11.5,102.0,0.1,,,,
12.0,109.0,0.1,,,,
12.5,117.0,0.1,12.801,,,
13.0,125.0,0.1,13.098,,,
,,,,,,
,,,,,,
14.5,147.0,0.2,13.32,,,
15.0,156.0,0.2,13.468,,,
15.5,163.0,0.2,13.616,,,
,,,,,,
,,,,,,
17.0,187.0,0.3,13.875,,,
,,,,,,
18.0,203.0,0.4,13.949,,,
,,,,,,
19.0,219.0,0.4,14.06,,,
,,,,,,
,,,,,,
20.5,243.0,0.5,14.06,,,
,,,,,,
21.5,261.0,0.6,14.097,,,
22.0,270.0,0.6,14.208,,,
,,,,,,
23.0,287.0,0.7,14.263,,,
,,,,,,
24.0,306.0,0.8,14.319,,,
24.5,314.0,0.8,14.346,,,
,,,,,,
25.5,333.0,0.9,14.439,,,
,,,,,,
,,,,,,
27.0,361.0,1.1,14.488,,,
,,,,,,
28.0,380.0,1.2,14.543,,,
28.5,390.0,1.2,14.642,,,
29.0,399.0,1.3,14.642,,,
29.5,409.0,1.3,14.752,,,
30.0,419.0,1.4,14.826,,,
30.5,430.0,1.5,14.937,,,
,,,,,,
31.5,450.0,1.6,15.011,,,
32.0,459.0,1.7,15.048,,,
32.5,471.0,1.7,15.158,,,
,,,,,,
33.5,491.0,1.9,15.195,,,
34.0,501.0,1.9,15.25,,,
,,,,,,
35.0,523.0,2.1,15.306,,,
35.5,535.0,2.2,15.454,,,
36.0,546.0,2.2,15.509,,,
36.5,557.0,2.3,15.57,,,
37.0,568.0,2.4,15.625,,,
37.5,580.0,2.5,15.699,,,
38.0,591.0,2.6,15.773,,,
38.5,602.0,2.6,15.81,,,
39.0,613.0,2.7,15.847,,,
39.5,624.0,2.8,15.846,,,
,,,,,,
40.5,650.0,3.0,15.957,,,
41.0,660.0,3.0,15.994,,,
41.5,672.0,3.1,15.993,,,
42.0,684.0,3.2,16.067,,,
42.5,696.0,3.3,16.141,,,
43.0,740.0,3.4,17.363,,,
43.5,721.0,3.5,16.215,,,
44.0,735.0,3.6,16.326,,,
44.5,747.0,3.7,16.363,,,
,,,,,,
45.5,772.0,3.9,16.418,,,
,,,,,,
,,,,,,
47.0,813.0,4.3,16.479,,,
47.5,827.0,4.4,16.59,,,
,,,,,,
,,,,,,
49.0,867.0,4.7,16.676,,,
,,,,,,
50.0,896.0,5.0,16.805,,,
,,,,,,
51.0,921.0,5.2,16.86,,,
51.5,931.0,5.3,16.748,,,
,,,,,,
,,,,,,
53.0,956.0,5.7,16.686,,,
,,,,,,
54.0,972.0,6.0,16.537,,,
54.5,979.0,6.0,16.351,,,
,,,,,,
55.5,994.0,6.3,16.183,,,
